_id,area_hydro,cat,city,cod,department,elevation,hi_subzone,hidro_zone,location.coordinates,location.type,name,state,stream,tech
620f13fedb317c8f7431e6bd,Magdalena Cauca,Pluviométrica,Barranco De Loba,25020880,Bolívar,25,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.11055556,8.94666667]",Point,BARRANCO DE LOBA [25020880],Activa,Cno Aguas Prieta,Convencional
620f13fedb317c8f7431e6be,Caribe,Pluviométrica,Sahagún,25020140,Córdoba,60,Bajo Sinú,Sinú,"[-75.45,8.94999722]",Point,SAHAGUN - AUT [25020140],Activa,0,Convencional
620f13fedb317c8f7431e6bf,Magdalena Cauca,Limnimétrica,Pinillos,25027930,Bolívar,20,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.49,8.94999722]",Point,COYONGAL [25027930],Activa,Magdalena (Loba),Convencional
620f13fedb317c8f7431e6c0,Magdalena Cauca,Limnimétrica,San Martín De Loba,25027490,Bolívar,27,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.04999722,8.94999722]",Point,LAS AGUADAS [25027490],Activa,Magdalena,Convencional
620f13fedb317c8f7431e6c1,Magdalena Cauca,Pluviométrica,San Martín De Loba,25021540,Bolívar,30,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.04999722,8.94999722]",Point,AGUADAS LAS ALERTA [25021540],Activa,0,Convencional
620f13fedb317c8f7431e6c2,Caribe,Pluviométrica,San Pelayo,13070200,Córdoba,20,Bajo Sinú,Sinú,"[-75.8,8.95]",Point,COROCITO [13070200],Suspendida,Magdalena(Loba),Convencional
620f13fedb317c8f7431e6c3,Caribe,Pluviográfica,Ciénaga De Oro,13070080,Córdoba,40,Bajo Sinú,Sinú,"[-75.56666667,8.95]",Point,SIGLO EL [13070080],Suspendida,Magdalena(Loba),Convencional
620f13fedb317c8f7431e6c4,Magdalena Cauca,Pluviométrica,San Benito Abad,25020570,Sucre,25,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-75.03333333,8.95]",Point,PALITO [25020570],Suspendida,Magdalena(Loba),Convencional
620f13fedb317c8f7431e6c5,Magdalena Cauca,Limnimétrica,Margarita,25028280,Bolívar,24,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.25,8.95]",Point,PLATANERA LA [25028280],Suspendida,Cno Violo,Convencional
620f13fedb317c8f7431e6c6,Magdalena Cauca,Limnimétrica,Pinillos,25028420,Bolívar,24,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.23333333,8.95]",Point,VICTORIA 2 LA [25028420],Suspendida,Cno Mono,Convencional
620f13fedb317c8f7431e6c7,Magdalena Cauca,Limnimétrica,Barranco De Loba,25028370,Bolívar,17,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.16666667,8.95]",Point,GUAYABAL [25028370],Suspendida,Cno Violo,Convencional
620f13fedb317c8f7431e6c8,Magdalena Cauca,Pluviométrica,Pailitas,25020200,Cesar,74,Bajo Cesar,Cesar,"[-73.63333333,8.95]",Point,PAILITAS [25020200],Suspendida,Cno Violo,Convencional
620f13fedb317c8f7431e6c9,Caribe,Pluviométrica,Cereté,13070040,Córdoba,19,Bajo Sinú,Sinú,"[-75.74247222,8.95061111]",Point,RABOLARGO [13070040],Activa,Cga. Mantequera,Convencional
620f13fedb317c8f7431e6ca,Magdalena Cauca,Climática Principal,Pailitas,25025330,Cesar,50,Bajo Cesar,Cesar,"[-73.63008333,8.95422222]",Point,COLEGIO AGROPECUARIO PAILITAS  - AUT [25025330],Activa,0,Automática con Telemetría
620f13fedb317c8f7431e6cb,Magdalena Cauca,Limnimétrica,Margarita,25027420,Bolívar,24,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.22083333,8.965]",Point,VICTORIA LA [25027420],Activa,Cno Violo,Convencional
620f13fedb317c8f7431e6cc,Caribe,Limnimétrica,Ciénaga De Oro,13077130,Córdoba,8,Bajo Sinú,Sinú,"[-75.71666667,8.96666667]",Point,POLITO EL [13077130],Suspendida,Canal San Carlos,Convencional
620f13fedb317c8f7431e6cd,Magdalena Cauca,Limnimétrica,Margarita,25028290,Bolívar,24,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.23333333,8.96666667]",Point,NUEVO PORVENIR [25028290],Suspendida,Cno Mono,Convencional
620f13fedb317c8f7431e6ce,Magdalena Cauca,Climática Ordinaria,Pailitas,25025290,Cesar,75,Bajo Cesar,Cesar,"[-73.63333333,8.96666667]",Point,ARGENTINA LA [25025290],Suspendida,Cno Mono,Convencional
620f13fedb317c8f7431e6cf,Magdalena Cauca,Pluviométrica,Pinillos,25021280,Bolívar,20,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.51,8.97]",Point,COYONGAL [25021280],Activa,0,Convencional
620f13fedb317c8f7431e6d0,Magdalena Cauca,Limnimétrica,Sucre (Sucre),25027520,Sucre,21,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.71388889,8.98222222]",Point,OREJERO [25027520],Activa,Cano Panceguita,Convencional
620f13fedb317c8f7431e6d1,Magdalena Cauca,Limnimétrica,Pinillos,25028200,Bolívar,21,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.38333333,8.98333333]",Point,PUERTO LOPEZ [25028200],Suspendida,Cno Tapoa,Convencional
620f13fedb317c8f7431e6d2,Caribe,Pluviométrica,San Pelayo,13070180,Córdoba,20,Bajo Sinú,Sinú,"[-75.83177778,8.98444444]",Point,CARRILLO [13070180],Activa,Cno Tapoa,Convencional
620f13fedb317c8f7431e6d3,Magdalena Cauca,Limnimétrica,El Peñón (Bolívar),25027330,Bolívar,28,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-73.94722222,8.98972222]",Point,PENONCITO [25027330],Activa,Magdalena,Convencional
620f13fedb317c8f7431e6d4,Magdalena Cauca,Limnigráfica,El Banco,25027020,Magdalena,29,Bajo Cesar,Cesar,"[-73.96944444,8.99252778]",Point,EL BANCO - AUT [25027020],Activa,Magdalena,Automática con Telemetría
620f13fedb317c8f7431e6d5,Caribe,Pluviométrica,Tibú,16070010,Norte de Santander,50,Bajo catatumbo,catatumbo,"[-72.89694444,8.99805556]",Point,PUERTO BARCO [16070010],Activa,Magdalena,Convencional
620f13fedb317c8f7431e6d6,Magdalena Cauca,Limnimétrica,Pinillos,25027570,Bolívar,19,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.46169444,8.9985]",Point,PALENQUITO [25027570],Activa,(Chicagua)Magdalena,Convencional
620f13fedb317c8f7431e6d7,Magdalena Cauca,Limnimétrica,El Banco,25028310,Magdalena,27,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-73.98333333,9]",Point,SAN MIGUEL [25028310],Suspendida,Bzo De Loba,Convencional
620f13fedb317c8f7431e6d8,Magdalena Cauca,Limnimétrica,El Banco,25028330,Magdalena,28,Bajo Cesar,Cesar,"[-73.96666667,9]",Point,LADRILLERAS [25028330],Suspendida,Cesar,Convencional
620f13fedb317c8f7431e6d9,Caribe,Limnigráfica,Tibú,16067010,Norte de Santander,19,Bajo catatumbo,catatumbo,"[-72.9,9.00361111]",Point,PUERTO BARCO-GABARRA - AUT [16067010],Activa,catatumbo,Automática con Telemetría
620f13fedb317c8f7431e6da,Magdalena Cauca,Pluviométrica,Hatillo De Loba,25021310,Bolívar,20,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.40583333,9.00416667]",Point,POZON EL [25021310],Activa,catatumbo,Convencional
620f13fedb317c8f7431e6db,Magdalena Cauca,Pluviométrica,San Benito Abad,25020760,Sucre,25,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.94055556,9.00472222]",Point,SANTIAGO APOSTOL [25020760],Activa,catatumbo,Convencional
620f13fedb317c8f7431e6dc,Magdalena Cauca,Pluviométrica,Curumaní,25020660,Cesar,90,Bajo Cesar,Cesar,"[-73.75402778,9.00975]",Point,ZAPATOZA [25020660],Activa,catatumbo,Convencional
620f13fedb317c8f7431e6dd,Magdalena Cauca,Pluviométrica,San Benito Abad,25020750,Sucre,60,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-75.16888889,9.01138889]",Point,TABLITAS LAS [25020750],Activa,catatumbo,Convencional
620f13fedb317c8f7431e6de,Magdalena Cauca,Limnimétrica,Magangué,25027290,Bolívar,20,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.60563889,9.01638889]",Point,SITIO NUEVO [25027290],Suspendida,Magdalena(Loba),Convencional
620f13fedb317c8f7431e6df,Magdalena Cauca,Limnimétrica,Magangué,25028080,Bolívar,20,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.76666667,9.01666667]",Point,CARMEN EL [25028080],Suspendida,Cno La Mojana,Convencional
620f13fedb317c8f7431e6e0,Magdalena Cauca,Limnigráfica,Pinillos,25027540,Bolívar,20,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.46666667,9.01666667]",Point,MORENEROS BOCA [25027540],Suspendida,Cga. Moreneros,Convencional
620f13fedb317c8f7431e6e1,Magdalena Cauca,Limnimétrica,Pinillos,25028150,Bolívar,20,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.43333333,9.01666667]",Point,ILUSION LA [25028150],Suspendida,Cno Violo,Convencional
620f13fedb317c8f7431e6e2,Magdalena Cauca,Limnimétrica,El Banco,25028320,Magdalena,27,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74,9.01666667]",Point,SALTO EL [25028320],Suspendida,Bzo Mompos,Convencional
620f13fedb317c8f7431e6e3,Magdalena Cauca,Limnimétrica,Magangué,25027530,Bolívar,19,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.63666667,9.0225]",Point,BARBOSA [25027530],Activa,Magdalena (Loba),Convencional
620f13fedb317c8f7431e6e4,Magdalena Cauca,Limnimétrica,San Benito Abad,25027860,Sucre,30,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.97666667,9.02397222]",Point,VILLA TERESA [25027860],Activa,Ay Corozal,Convencional
620f13fedb317c8f7431e6e5,Magdalena Cauca,Pluviométrica,El Banco,25021200,Magdalena,26,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.07944444,9.02666667]",Point,NEGRITOS LOS [25021200],Activa,Ay Corozal,Convencional
620f13fedb317c8f7431e6e6,Caribe,Limnimétrica,San Pelayo,13077010,Córdoba,9,Bajo Sinú,Sinú,"[-75.84583333,9.03222222]",Point,SABANA NUEVA [13077010],Activa,Sinu,Convencional
620f13fedb317c8f7431e6e7,Caribe,Pluviométrica,San Pelayo,13070030,Córdoba,20,Bajo Sinú,Sinú,"[-75.83333333,9.03333333]",Point,SABANA NUEVA [13070030],Suspendida,Sinu,Convencional
620f13fedb317c8f7431e6e8,Caribe,Pluviométrica,Cotorra,13070210,Córdoba,20,Bajo Sinú,Sinú,"[-75.78333333,9.03333333]",Point,COTORRA [13070210],Suspendida,Cga. Chilloa,Convencional
620f13fedb317c8f7431e6e9,Magdalena Cauca,Limnigráfica,Magangué,25027600,Bolívar,18,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.65,9.03333333]",Point,MAJATA [25027600],Suspendida,Cga. Majata,Convencional
620f13fedb317c8f7431e6ea,Magdalena Cauca,Limnimétrica,Mompós,25028380,Bolívar,18,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.65,9.03333333]",Point,ZORRO 1 [25028380],Suspendida,Boca Zorro,Convencional
620f13fedb317c8f7431e6eb,Magdalena Cauca,Limnimétrica,Mompós,25028390,Bolívar,18,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.65,9.03333333]",Point,ZORRO 2 [25028390],Suspendida,Boca Zorro,Convencional
620f13fedb317c8f7431e6ec,Magdalena Cauca,Limnimétrica,Mompós,25028400,Bolívar,18,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.65,9.03333333]",Point,ZORRO 3 [25028400],Suspendida,Boca Zorro,Convencional
620f13fedb317c8f7431e6ed,Magdalena Cauca,Limnimétrica,Mompós,25028100,Bolívar,18,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.61666667,9.03333333]",Point,ZORRO EL [25028100],Suspendida,Salida Cienaga,Convencional
620f13fedb317c8f7431e6ee,Magdalena Cauca,Limnimétrica,Pinillos,25028160,Bolívar,20,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.46666667,9.03333333]",Point,LIMONES LOS [25028160],Suspendida,Cno Chicagua,Convencional
620f13fedb317c8f7431e6ef,Magdalena Cauca,Limnigráfica,Magangué,25027180,Bolívar,17,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.77,9.04]",Point,SAN ANTONIO [25027180],Activa,San Jorge,Convencional
620f13fedb317c8f7431e6f0,Magdalena Cauca,Pluviométrica,Magangué,25020950,Bolívar,10,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.77,9.04]",Point,SAN ANTONIO ALERTA [25020950],Activa,0,Convencional
620f13fedb317c8f7431e6f1,Magdalena Cauca,Climática Principal,El Banco,25025360,Magdalena,34,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-73.97083333,9.04633333]",Point,AEROPUERTO LAS FLORES  - AUT [25025360],Activa,0,Automática con Telemetría
620f13fedb317c8f7431e6f2,Magdalena Cauca,Climática Principal,El Banco,25025090,Magdalena,34,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-73.97083333,9.04633333]",Point,AEROPUERTO LAS FLORES [25025090],Activa,0,Convencional
620f13fedb317c8f7431e6f3,Caribe,Pluviográfica,Cotorra,13070330,Córdoba,20,Bajo Sinú,Sinú,"[-75.76666667,9.05]",Point,ICOTEAS LAS [13070330],Suspendida,San Jorge,Convencional
620f13fedb317c8f7431e6f4,Magdalena Cauca,Limnimétrica,Magangué,25028070,Bolívar,20,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.8,9.05]",Point,DONA ANA [25028070],Suspendida,San Jorge,Convencional
620f13fedb317c8f7431e6f5,Magdalena Cauca,Pluviométrica,Pailitas,25020670,Cesar,500,Bajo Cesar,Cesar,"[-73.55972222,9.05027778]",Point,RAYA LA [25020670],Activa,San Jorge,Convencional
620f13fedb317c8f7431e6f6,Magdalena Cauca,Limnimétrica,Mompós,25028110,Bolívar,19,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.53333333,9.06666667]",Point,CANDELARIA [25028110],Suspendida,Cno Chicagua,Convencional
620f13fedb317c8f7431e6f7,Magdalena Cauca,Limnimétrica,El Banco,25027850,Magdalena,36,Bajo Cesar,Cesar,"[-73.90305556,9.06916667]",Point,BELEN [25027850],Activa,Cienaga Zapatoza,Convencional
620f13fedb317c8f7431e6f8,Magdalena Cauca,Limnimétrica,Margarita,25027320,Bolívar,24,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.16,9.07]",Point,SAN ROQUE [25027320],Activa,Magdalena(Mompox),Convencional
620f13fedb317c8f7431e6f9,Magdalena Cauca,Pluviométrica,El Banco,25021380,Magdalena,24,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.15,9.07]",Point,SAN ROQUE ALERTAS [25021380],Activa,0,Convencional
620f13fedb317c8f7431e6fa,Caribe,Climática Ordinaria,Puerto Escondido,12045020,Córdoba,15,Rio Canalete y otros Arroyos Directos al Caribe,Caribe - Litoral,"[-76.22444444,9.07111111]",Point,CRISTO REY  - AUT [12045020],Activa,0,Automática con Telemetría
620f13fedb317c8f7431e6fb,Magdalena Cauca,Pluviométrica,Mompós,25021270,Bolívar,20,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.52555556,9.07305556]",Point,CANDELARIA [25021270],Activa,Magdalena(Mompox),Convencional
620f13fedb317c8f7431e6fc,Magdalena Cauca,Pluviométrica,Mompós,25021180,Bolívar,20,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.68888889,9.07833333]",Point,SANTA CRUZ [25021180],Activa,Magdalena(Mompox),Convencional
620f13fedb317c8f7431e6fd,Magdalena Cauca,Limnimétrica,Mompós,25028090,Bolívar,17,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.71666667,9.08333333]",Point,SANTA CRUZ [25028090],Suspendida,Bzo De Loba,Convencional
620f13fedb317c8f7431e6fe,Magdalena Cauca,Pluviométrica,San Fernando,25021090,Bolívar,40,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.31388889,9.09333333]",Point,SANTA ROSA [25021090],Activa,Bzo De Loba,Convencional
620f13fedb317c8f7431e6ff,Magdalena Cauca,Limnigráfica,Mompós,25028340,Bolívar,18,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.65833333,9.09666667]",Point,JAGUA [25028340],Activa,Cno Lobita,Convencional
620f13fedb317c8f7431e700,Magdalena Cauca,Pluviométrica,San Fernando,25021290,Bolívar,25,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.40888889,9.10138889]",Point,JOLON EL [25021290],Activa,Cno Lobita,Convencional
620f13fedb317c8f7431e701,Magdalena Cauca,Limnimétrica,Mompós,25027580,Bolívar,18,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.59516667,9.11513889]",Point,GUAYMARAL [25027580],Suspendida,(Chicagua)Magdalena,Convencional
620f13fedb317c8f7431e702,Magdalena Cauca,Pluviométrica,Mompós,25021330,Bolívar,20,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.61347222,9.11544444]",Point,GUAYMARAL [25021330],Activa,(Chicagua)Magdalena,Convencional
620f13fedb317c8f7431e703,Caribe,Pluviométrica,Tibú,16070020,Norte de Santander,50,Río del Suroeste y directos Río de Oro,catatumbo,"[-72.86666667,9.11666667]",Point,PISTA LA [16070020],Suspendida,0,Convencional
620f13fedb317c8f7431e704,Magdalena Cauca,Pluviométrica,Chinú,25020470,Córdoba,125,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-75.39333333,9.11777778]",Point,CHINU - AUT [25020470],Activa,Suarez,Automática con Telemetría
620f13fedb317c8f7431e705,Magdalena Cauca,Pluviométrica,Margarita,25020890,Bolívar,20,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.22194444,9.11938889]",Point,CHILLOA [25020890],Activa,(Chicagua)Magdalena,Convencional
620f13fedb317c8f7431e706,Magdalena Cauca,Limnimétrica,El Banco,25027550,Magdalena,25,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.04427778,9.13152778]",Point,ALGARROBAL [25027550],Activa,Cga. Chilloa,Convencional
620f13fedb317c8f7431e707,Magdalena Cauca,Limnigráfica,Chimichagua,25027720,Cesar,32,Bajo Cesar,Cesar,"[-73.77280556,9.13391667]",Point,BARRANCONES [25027720],Activa,Cga. Zapatosa,Convencional
620f13fedb317c8f7431e708,Caribe,Pluviográfica,Chima (Córdoba),13070310,Córdoba,30,Bajo Sinú,Sinú,"[-75.61666667,9.15]",Point,CHIMA [13070310],Suspendida,Cga. Zapatosa,Convencional
620f13fedb317c8f7431e709,Caribe,Pluviométrica,Chima (Córdoba),13070300,Córdoba,30,Bajo Sinú,Sinú,"[-75.61666667,9.15]",Point,CHIMA [13070300],Suspendida,Cga. Zapatosa,Convencional
620f13fedb317c8f7431e70a,Caribe,Limnimétrica,San Andrés De Sotavento,13077220,Córdoba,48,Bajo Sinú,Sinú,"[-75.51666667,9.15]",Point,BAJO GRANDE [13077220],Suspendida,Lago Bajo Grande,Convencional
620f13fedb317c8f7431e70b,Caribe,Limnimétrica,San Andrés De Sotavento,13077260,Córdoba,80,Bajo Sinú,Sinú,"[-75.51666667,9.15]",Point,CUESANTA ABAJO [13077260],Suspendida,Lago Cuesta Abaj,Convencional
620f13fedb317c8f7431e70c,Caribe,Climática Ordinaria,Chima (Córdoba),13075010,Córdoba,20,Bajo Sinú,Sinú,"[-75.62208333,9.15075]",Point,CHIMA [13075010],Activa,Lago Cuesta Abaj,Convencional
620f13fedb317c8f7431e70d,Magdalena Cauca,Meteorológica Especial,San Benito Abad,25025380,Sucre,20,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-75.04472222,9.16388889]",Point,SAN BENITO - AUT [25025380],Activa,Suarez,Automática con Telemetría
620f13fedb317c8f7431e70e,Magdalena Cauca,Pluviométrica,Galeras,25021000,Sucre,70,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-75.05083333,9.165]",Point,GALERAS [25021000],Activa,Peralonso,Convencional
620f13fedb317c8f7431e70f,Magdalena Cauca,Limnimétrica,Magangué,25027250,Bolívar,17,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.71666667,9.16666667]",Point,RETIRO EL [25027250],Suspendida,Bzo De Loba,Convencional
620f13fedb317c8f7431e710,Magdalena Cauca,Limnimétrica,Mompós,25028060,Bolívar,17,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.66666667,9.16666667]",Point,SAN JAVIER [25028060],Suspendida,Cno Chicagua,Convencional
620f13fedb317c8f7431e711,Magdalena Cauca,Pluviométrica,Magangué,25021260,Bolívar,70,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.85083333,9.17388889]",Point,BARRANCO DE YUCA [25021260],Activa,Cno Chicagua,Convencional
620f13fedb317c8f7431e712,Magdalena Cauca,Limnigráfica,Magangué,2502700153,Bolívar,14,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.73008889,9.1751]",Point,PLANTA ECOPETROL - AUT   [2502700153],Activa,Magdalena,Automática con Telemetría
620f13fedb317c8f7431e713,Magdalena Cauca,Limnimétrica,Sincé,25027690,Sucre,60,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-75.02241667,9.17713889]",Point,PUENTE PEATONAL [25027690],Activa,Ay Mancomojan,Convencional
620f13fedb317c8f7431e714,Magdalena Cauca,Pluviométrica,Corozal,25020990,Sucre,80,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-75.19027778,9.17833333]",Point,HATO NUEVO [25020990],Activa,Ay Mancomojan,Convencional
620f13fedb317c8f7431e715,Magdalena Cauca,Limnimétrica,Galeras,25027710,Sucre,25,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.91458333,9.18052778]",Point,CULEBRERA LA [25027710],Suspendida,Ay Mancomojan,Convencional
620f13fedb317c8f7431e716,Caribe,Limnimétrica,San Andrés De Sotavento,13077160,Córdoba,92,Bajo Sinú,Sinú,"[-75.51666667,9.18333333]",Point,VENECIA [13077160],Suspendida,Lago Venecia,Convencional
620f13fedb317c8f7431e717,Magdalena Cauca,Limnimétrica,Mompós,25028050,Bolívar,17,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.71666667,9.18333333]",Point,SAN FRANCISCO [25028050],Suspendida,Cno Lobita,Convencional
620f13fedb317c8f7431e718,Magdalena Cauca,Pluviométrica,Curumaní,25021580,Cesar,100,Bajo Cesar,Cesar,"[-73.53333333,9.18333333]",Point,CURUMANI D C [25021580],Suspendida,Cno Lobita,Convencional
620f13fedb317c8f7431e719,Magdalena Cauca,Pluviométrica,El Banco,25021040,Magdalena,25,Directos Bajo Magdalena entre El Banco y El Plato,Bajo Magdalena,"[-74.04422222,9.18805556]",Point,MENCHIQUEJO [25021040],Activa,Cno Lobita,Convencional
620f13fedb317c8f7431e71a,Magdalena Cauca,Pluviométrica,Chimichagua,25020270,Cesar,90,Bajo Cesar,Cesar,"[-73.73130556,9.19316667]",Point,SALOA [25020270],Activa,Cno Lobita,Convencional
620f13fedb317c8f7431e71b,Magdalena Cauca,Limnimétrica,Chimichagua,25027140,Cesar,28,Bajo Cesar,Cesar,"[-73.7325,9.19319444]",Point,SALOA [25027140],Activa,Magdalena,Convencional
620f13fedb317c8f7431e71c,Magdalena Cauca,Limnimétrica,Curumaní,25027080,Cesar,46,Bajo Cesar,Cesar,"[-73.57652778,9.19447222]",Point,GRACIAS A DIOS HACIENDA [25027080],Activa,Animito,Convencional
620f13fedb317c8f7431e71d,Caribe,Pluviométrica,San Andrés De Sotavento,13070430,Córdoba,50,Bajo Sinú,Sinú,"[-75.54111111,9.19527778]",Point,VENECIA [13070430],Activa,Animito,Convencional
620f13fedb317c8f7431e71e,Caribe,Limnimétrica,Lorica,13077030,Córdoba,6,Bajo Sinú,Sinú,"[-75.81819444,9.19561111]",Point,PALMA CENTRAL [13077030],Suspendida,Sinu,Convencional
620f13fedb317c8f7431e71f,Magdalena Cauca,Pluviométrica,Curumaní,25020250,Cesar,100,Bajo Cesar,Cesar,"[-73.54194444,9.19719444]",Point,CURUMANI [25020250],Activa,Sinu,Convencional
620f13fedb317c8f7431e720,Caribe,Limnimétrica,San Andrés De Sotavento,13077210,Córdoba,60,Bajo Sinú,Sinú,"[-75.56666667,9.2]",Point,ESMERALDA LA [13077210],Suspendida,Lago La Esmerald,Convencional
620f13fedb317c8f7431e721,Caribe,Limnimétrica,Sincelejo,13077250,Sucre,120,Bajo Sinú,Sinú,"[-75.45,9.2]",Point,MARIA LA [13077250],Suspendida,Lago La Maria,Convencional
620f13fedb317c8f7431e722,Caribe,Limnimétrica,San Andrés De Sotavento,13077270,Córdoba,120,Bajo Sinú,Sinú,"[-75.5,9.21666667]",Point,CRUZ CHIQUITA [13077270],Suspendida,Lago Cruz Chiqui,Convencional
620f13fedb317c8f7431e723,Magdalena Cauca,Pluviométrica,Curumaní,25020920,Cesar,500,Bajo Cesar,Cesar,"[-73.41666667,9.21666667]",Point,PRIMAVERA LA [25020920],Suspendida,0,Convencional
620f13fedb317c8f7431e724,Caribe,Limnigráfica,Lorica,13077060,Córdoba,6,Bajo Sinú,Sinú,"[-75.83444444,9.22444444]",Point,COTOCA ABAJO  - AUT [13077060],Activa,Sinu,Automática con Telemetría
620f13fedb317c8f7431e725,Caribe,Limnimétrica,Lorica,13077170,Córdoba,5,Bajo Sinú,Sinú,"[-75.81500833,9.22667222]",Point,LORICA [13077170],Activa,Cno Aguas Prieta,Convencional
620f13fedb317c8f7431e726,Caribe,Limnimétrica,San Bernardo Del Viento,13087010,Córdoba,24,Bajo Sinú,Sinú,"[-76.03333333,9.23333333]",Point,JUNIN [13087010],Suspendida,Lago Junin,Convencional
620f13fedb317c8f7431e727,Magdalena Cauca,Limnimétrica,Magangué,25027920,Bolívar,16,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.76666667,9.23333333]",Point,MAGANGUE [25027920],Suspendida,Cga. Grande,Convencional
620f13fedb317c8f7431e728,Magdalena Cauca,Climática Ordinaria,Magangué,25025110,Bolívar,27,Bajo San Jorge - La Mojana,Bajo Magdalena- Cauca -San Jorge,"[-74.75,9.23333333]",Point,MAGANGUE [25025110],Suspendida,Cga. Grande,Convencional
